CO_CODE,CTU_CODE,CTU_ID,COCTU_ID,CTU_NAME,YEAR,NONRES_TYPE_DESC,BLDG_NAME,BLDG_DESC,PERMIT_TYPE,PERMIT_VALUE,SQF,ADDRESS,ZIP_CODE,PIN,PLANNING_AREA
053,54808,02396388,05302396388,Robbinsdale,2009,No Projects,None,,,,,,,,Developed Communities
053,54808,02396388,05302396388,Robbinsdale,2010,Retail,Walgreens,B,N,1915000,,4100 west Broadway,,,Developed Communities
053,54808,02396388,05302396388,Robbinsdale,2011,No Projects,,,,,,,,,Developed Communities
053,54808,02396388,05302396388,Robbinsdale,2012,Religious,Sacred Heart Church,Church,A,2300000,,4087 West Broadway,,,Developed Communities
053,54808,02396388,05302396388,Robbinsdale,2012,Schools,Lakeview elementary,School,A,11000000,,4110 Lake Drive,,,Developed Communities
053,55006,02396406,05302396406,Rockford (Hennepin Co. part),2003,Bank,Bankwest,Bank,N,2700000,18000,5921 Main St,55357,113010010020,Four Non-Council Communities
053,55006,02396406,05302396406,Rockford (Hennepin Co. part),2003,Manufacturing,ER System,Manufacturing,N,1528000,45000,6900 Bleck Dr,55357,113040001040,Four Non-Council Communities
053,55006,02396406,05302396406,Rockford (Hennepin Co. part),2004,No Projects,None,,,,,,,,Four Non-Council Communities
053,55006,02396406,05302396406,Rockford (Hennepin Co. part),2005,No Projects,None,,,,,,,,Four Non-Council Communities
053,55006,02396406,05302396406,Rockford (Hennepin Co. part),2006,No Projects,None,,,,,,,,Four Non-Council Communities
053,55006,02396406,05302396406,Rockford (Hennepin Co. part),2007,No Projects,None,,,,,,,,Four Non-Council Communities
053,55006,02396406,05302396406,Rockford (Hennepin Co. part),2008,No Projects,No activity,,,,,,,,Four Non-Council Communities
053,55006,02396406,05302396406,Rockford (Hennepin Co. part),2009,No Projects,None,,,,,,,,Four Non-Council Communities
053,55006,02396406,05302396406,Rockford (Hennepin Co. part),2010,No Data,,,,,,,,,Four Non-Council Communities
053,55006,02396406,05302396406,Rockford (Hennepin Co. part),2011,No Data,,,,,,,,,Four Non-Council Communities
053,55186,02396415,05302396415,Rogers,2003,Eating and Drinking Establishments,DQ Grill &amp; Chill,Restaurant,N,486000,4500,13560 Rogers Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2003,Office,Kinghorn Co,Office,N,603000,12000,21075 134th Av N,55374,1412023440013,Developing Communities
053,55186,02396415,05302396415,Rogers,2003,Office/Warehouse,First Choice Uniforms Distributors,Office space and industrial bldg,N,1100000,25000,13025 George Weber Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2003,Retail,Kohl's,Retail,N,3000000,80000,21985 Diamond Lake Rd S,55374,1412023340010,Developing Communities
053,55186,02396415,05302396415,Rogers,2003,Retail,Walgreen's,Pharmacy/retail,N,1100000,16000,21495 141st Av N,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2003,Retail,Tires Plus,Tire sales,N,650000,12000,13560 Northdale Blvd,55374,1412023310006,Developing Communities
053,55186,02396415,05302396415,Rogers,2003,Retail,Goodyear Tires,Tire sales,N,850000,10240,13645 Northdale Blvd,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Eating and Drinking Establishments,Applebees,Restaurant,N,910000,5323,21753 Diamond Lake Rd S,55374,1412023340013,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Eating and Drinking Establishments,Maynards,Restaurant,N,1000000,7383,21415 136th Ave N,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Manufacturing,Flame Metals,Manufacturing,A,300000,7200,12450 Ironwood Ct,55374,2512023220008,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Office,Christian Commercial,Office,N,1255870,15500,21025 Commerce Blvd,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Office,Christian Commercial,Office,N,611625,7500,20980 Rogers Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Office/Warehouse,Thorpe Distributing,Office/Warehouse,N,5200000,110876,20240 Diamond Lake Rd,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Office/Warehouse,Tom Spanier,Office/Warehouse,A,450000,18252,12510 Fletcher Ln,55374,2512023220016,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Office/Warehouse,Marfield Belgrade Yaffey,Office/Warehouse,N,7000000,259200,20015 Diamond Lake Rd S,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Other Commercial Services,Touch Em All,Car wash,N,750000,8400,21675 137th Ave N,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Retail,Ryan Companies,Retail--Strip mall,N,688443,14800,21897 Diamond Lake Rd S,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Schools,Rogers Middle School,School,A,1800000,35384,20855 141st Ave N,55374,1412023110003,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Schools,Rogers Elementary,School,A,1544000,6216,12521 Main St,55374,2312023340006,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Schools,Hassan Elementary,School,N,14500000,100328,14055 Orchid Ave,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Schools,Kaleidoscope Charter,School,N,400000,19646,21705 129th Ave,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2004,Warehouse,Archway,Warehouse,N,12467275,284624,20000 Diamond Lake Rd,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Arts Entertainment and Recreation,Medici Villas,Clubhouse for condo residents,N,225000,,23979 Rivers Edge Rd,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Eating and Drinking Establishments,Culvers,Restaurant,N,600000,4436,13605 Northdale Blvd,55374,1412023310020,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Office,Sabot/Kinghorn,Office,N,912000,,21308 John Milles Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Office/Warehouse,Diamond Lake Industrial Center,Office/warehouse,N,7000000,260000,20195 Diamond Lake Rd S,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Office/Warehouse,Roberts Development,Office/warehouse,N,1500000,33000,20998 134th Av,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Public Works,City of Rogers,Public works building,N,2800000,52000,22350 Diamond Lake Rd S,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Retail,Link Recreation,Retail,A,500000,,20700 Rogers Dr,55374,2312023140006,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Retail,Rogers Marketplace,Retail,N,630750,12000,21135 Diamond Lake Rd S,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Retail,Benzinger Properties,Retail,N,750000,15000,20965 Diamond Lake Rd S,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Retail,Cabelas,Retail,N,36000000,188200,20200 Rogers Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Retail,Hummer dealer,Auto dealer/retail,N,2000000,23998,22015 Diamond Lake Rd S,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Warehouse,Carefree Storage,Warehouse,N,1700000,,13355 George Weber Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2005,Warehouse,Beko Enterprises,Warehouse,N,886500,12900,21860 Industrial Ct,55374,2312023210025,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Arts Entertainment and Recreation,Muller Theater,Movie theater,N,12000000,82000,13692 Rogers Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Hotel-Lodging,Hampton Inn,Hotel,N,6000000,74686,13550 Commerce Blvd,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Manufacturing,Abetech,Manufacturing/warehouse,N,3050000,42678,12560 Fletcher La,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Office/Warehouse,Advanced Response,Office/warehouse,A,13500000,31600,13175 George Weber Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Other Commercial Services,Integrity Auto,Auto repair shop,A,715000,4444,21025 Diamond Lake Rd S,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Other Commercial Services,Discount Tire,Auto service/retail,N,650000,6947,21721 Diamond Lake Rd S,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Public Works,City of Rogers,Municipal salt/sand storage facility,N,112000,7000,22350 Diamond Lake Rd S,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Recreation Public,Rogers Activity Center,Ice arena,N,4525000,17000,21080 141st Av N,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Retail,Best Buy,Retail,N,3169180,46153,20870 Rogers Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Retail,Rogers Retail Bldg A,Retail; strip mail,N,1003518,10000,13690 Rogers Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Retail,Rogers Retail Bldg B,Retail; strip mail,N,746482,10000,13688 Rogers Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Retail,Lowe's,Retail,N,8600000,137056,13800 Rogers Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Retail,Cub Food,Grocery store,N,3715000,69330,13855 Rogers Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Retail,CVS,Pharmacy/retail,N,1300000,14391,21455 John Milless Dr,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Schools,Rogers High School,School; concession stand,N,460373,3317,21020 141st Av N,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2006,Warehouse,Reinhart,Warehouse/distribution,N,1500000,6960,13400 Commerce Blvd,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2007,Hotel-Lodging,Super 8,Motel; pool addition,A,655000,3757,21130 134th Av NE,55374,1412023430029,Developing Communities
053,55186,02396415,05302396415,Rogers,2007,Office/Warehouse,AMB Rogers Distribution Ctr,Office/warehouse,N,4700000,147160,13098 George Weber Dr,,2412023220018,Developing Communities
053,55186,02396415,05302396415,Rogers,2007,Religious,Redeeming Grace Lutheran,Church,N,800000,7229,14077 Monarch La,,1312023110089,Developing Communities
053,55186,02396415,05302396415,Rogers,2007,Retail,Alliance,Retail,N,675000,8640,13590 Northdale Blvd,,1412023310024,Developing Communities
053,55186,02396415,05302396415,Rogers,2007,Retail,Diamond Pointe,Retail strip mall,N,1210000,16120,13785 Rogers Dr,,,Developing Communities
053,55186,02396415,05302396415,Rogers,2007,Retail,Benzinger Strip,Retail strip mall,N,150000,23120,21410 136th Av N,,1412023420023,Developing Communities
053,55186,02396415,05302396415,Rogers,2008,Bank,M &amp; I Bank,Bank,N,1600000,4200,13798 Rogers Dr,55374,14-120-23-13-0018,Developing Communities
053,55186,02396415,05302396415,Rogers,2008,Manufacturing,Flame Metals,Manufacturing,A,1485000,30000,12450 Ironwood Circle,55374,25-120-23-22-0008,Developing Communities
053,55186,02396415,05302396415,Rogers,2008,Office/Warehouse,Cobalt,Office/warehouse,N,2400000,58436,19725 S Diamond Lake Rd,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2008,Other Commercial Services,Carefree Self Storage,Mini storage,A,600000,24800,13355 George Weber Drive,55374,13-120-23-33-0013,Developing Communities
053,55186,02396415,05302396415,Rogers,2008,Religious,Word of Peace Lutheran Church,Church,A,700000,4860,21705 129th Av N,55374,23-120-23-31-0079,Developing Communities
053,55186,02396415,05302396415,Rogers,2009,Hotel-Lodging,Sleep Inn,Hotel,N,4000000,44844,20930 135th Ave NE,55374,1412023410013,Developing Communities
053,55186,02396415,05302396415,Rogers,2010,Retail,Holiday Station Store,Gas station,N,955000,,13028 Main Street,,,Developing Communities
053,55186,02396415,05302396415,Rogers,2011,Manufacturing,M &amp; L Industries,600 sq ft showroom
5520 sq ft warehouse,A,329000,6120,23001 Industrial Blvd,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2011,Warehouse,Medline,warehouse for medical supplies,N,10260000,300000,13115 Brockton,55374,,Developing Communities
053,55186,02396415,05302396415,Rogers,2012,Manufacturing,Decimet Sales,,N,2300000,40000,14525 James Rd,,1112023130002,Developing Communities
053,55186,02396415,05302396415,Rogers,2012,Manufacturing,Flame Metals,,A,170000,3000,12450 Ironwood,,2512023220017,Developing Communities
053,55186,02396415,05302396415,Rogers,2012,Other Commercial Services,Veit Co,,A,700000,3588,21075 134th Av N,,1412023440013,Developing Communities
053,55186,02396415,05302396415,Rogers,2012,Warehouse,Liberty,,N,12109000,226678,13220 Wilfred Ln,,,Developing Communities
037,55726,02396433,03702396433,Rosemount,2003,Arts Entertainment and Recreation,Dance Connection,Recreational,N,445000,,15145 Carousel Way,55068,347115002902,Developing Communities
037,55726,02396433,03702396433,Rosemount,2003,Eating and Drinking Establishments,Wendy's,Restaurant,N,600000,,15020 Claret Av,55068,346468502001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2003,Office,Metro Classic Homes,Office,N,750000,,15170 Chippendale Av,55068,347115002802,Developing Communities
037,55726,02396433,03702396433,Rosemount,2004,Eating and Drinking Establishments,Applebees,Restaurant,N,948582,,15015 Cimarron Ave,55068,346468503001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2004,Manufacturing,Webb Company,Manufacturing,A,630000,,15197 Boulder Ave,55068,346455201001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2004,Office,Flint Hills,Office,A,819337,,12555 Clayton Ave,55068,340130001075,Developing Communities
037,55726,02396433,03702396433,Rosemount,2004,Other Commercial Services,AAA,Auto salvage,N,600000,,2985 160th St W,55068,343280001001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2004,Recreation Public,Sport Dome,Sports dome,N,1700000,,13901 Robert Tr S,55068,340370004006,Developing Communities
037,55726,02396433,03702396433,Rosemount,2004,Religious,Community of Hope,Church,N,1300000,,14401 Biscayne Ave,55068,,Developing Communities
037,55726,02396433,03702396433,Rosemount,2004,Religious,Lutheran Church Saviors,Church,A,1300000,,14980 Diamond Path,55068,340301006002,Developing Communities
037,55726,02396433,03702396433,Rosemount,2004,Retail,Aldi,Grocery store,N,924000,,14995 Robert Tr S,55068,,Developing Communities
037,55726,02396433,03702396433,Rosemount,2005,Eating and Drinking Establishments,Rudy's Red Eye Grill,Restaurant,N,1040000,,14845 Robert Trl S,55068,346459003001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2005,Office/Warehouse,Hebert &amp; Assoc.,Office/warehouse,N,1400000,,2605 160th St W,55068,340321004085,Developing Communities
037,55726,02396433,03702396433,Rosemount,2005,Other Industrial,Flint Hills Resources,Modular office,N,200000,,12555 Clark Rd,55068,,Developing Communities
037,55726,02396433,03702396433,Rosemount,2005,Other Industrial,Flint Hills Resources,Storage building,N,850000,,12555 Clark Rd,55068,,Developing Communities
037,55726,02396433,03702396433,Rosemount,2005,Public Works,City of Rosemount,Well house,N,131450,,15210 Boulder Av,55068,346455202000,Developing Communities
037,55726,02396433,03702396433,Rosemount,2005,Retail,Rosemount Crossing,Retail and strip mall,N,398240,,14895 Robert Trl S,55068,346459002001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2005,Retail,Rosemount Crossing,Retail and strip mall,N,1248384,,14855 Robert Trl S,55068,3464501004001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2005,Retail,Celtic Crossing,Retail and strip mall,N,575000,,15047 Crestone Av,55068,344750201001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2005,Schools,Rosemount Middle School,School,A,1675000,,3135 143rd St,55068,341820002001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2005,Schools,Rosemount Elem. School,School,A,1875000,,3155 144th St,55068,340370021006,Developing Communities
037,55726,02396433,03702396433,Rosemount,2006,Government Office,City of Rosemount,Fire station,N,2209500,14500,2047 Connemara,55068,340211002051,Developing Communities
037,55726,02396433,03702396433,Rosemount,2006,Manufacturing,MRCI,Assembly,N,2101672,9273,15191 Boulder Ct,55068,344070001001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2006,Manufacturing,Midwest Wall,Manufacturing,A,485000,9700,2785 160th St W,55068,340321001585,Developing Communities
037,55726,02396433,03702396433,Rosemount,2006,Manufacturing,Flint Hills,Maintenance building,N,500000,,12555 Clark Rd,55068,340130001075,Developing Communities
037,55726,02396433,03702396433,Rosemount,2006,Office,Carrousel Office Park,Office,N,1523000,19216,15290 Carousel Way,55068,341644901001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2006,Office,Flint Hills,Office,N,1100000,,12555 Clark Rd,55068,340130001075,Developing Communities
037,55726,02396433,03702396433,Rosemount,2006,Office/Warehouse,Vic's Crane,Office warehouse,N,585000,2495,3000 145th St E,55068,340250001085,Developing Communities
037,55726,02396433,03702396433,Rosemount,2006,Office/Warehouse,Dakota Fence,Office warehouse,A,800000,,15953 Biscayne Av,55068,340321005185,Developing Communities
037,55726,02396433,03702396433,Rosemount,2006,Other Commercial Services,Rosemount Storage,Storage,N,1205000,,2745 145th St W,55068,340370006000,Developing Communities
037,55726,02396433,03702396433,Rosemount,2006,Public Works,City of Rosemount,Well house,N,450000,,13599 Azalea Av,55068,340211002051,Developing Communities
037,55726,02396433,03702396433,Rosemount,2006,Retail,Anne McMenomy,Retail,N,1302175,15468,15051 Crestone Av,55068,344750201001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2006,Warehouse,Flint Hills,Warehouse,N,109000,,12555 Clark Rd,55068,340130001075,Developing Communities
037,55726,02396433,03702396433,Rosemount,2007,Arts Entertainment and Recreation,Brockway Golf Course,Golf course clubhouse,N,590089,,13501 S Robert Trl,55068,343207500000,Developing Communities
037,55726,02396433,03702396433,Rosemount,2007,Government Office,Dakota County,Library,N,4623100,4406,14395 S Robert Tr,55068,3404250002001,Developing Communities
037,55726,02396433,03702396433,Rosemount,2007,Manufacturing,Flint Hills,Refinery; new and addn,N,11100000,90972,13775 Clark Rd,55068,340240001180,Developing Communities
037,55726,02396433,03702396433,Rosemount,2007,Medical--Commercial,Chroust Dental,Dental clinic,N,645156,,15180 Chippendale Av,55068,347117601201,Developing Communities
037,55726,02396433,03702396433,Rosemount,2007,Public Works,City of Rosemount,Lift station,N,1070000,,4201 140th St E,55068,340190001086,Developing Communities
037,55726,02396433,03702396433,Rosemount,2007,Schools,ISD #917,School,N,3586500,40000,14300 Biscayne Av,55068,340281001037,Developing Communities
037,55726,02396433,03702396433,Rosemount,2007,Schools,Dakota County Technical College,Vocational school,N,317400,,1300 145th St E,55068,340270001085,Developing Communities
037,55726,02396433,03702396433,Rosemount,2008,Medical--Commercial,Fairview Health Services,Medical clinic,N,965263,10000,15075 Cimarron Av,55068,34-64685-040-01,Developing Communities
037,55726,02396433,03702396433,Rosemount,2008,Mixed Commercial/Residential,Waterford Commons,Mixed; 108 apts and 13 and800sf ofc,N,12000000,13800,2930 146th St W,55068,34-83375-010-01,Developing Communities
037,55726,02396433,03702396433,Rosemount,2008,Public Works,City of Rosemount,Municipal water utility,N,540000,,13610 Autumn Path,55068,34-48300-062-00,Developing Communities
037,55726,02396433,03702396433,Rosemount,2008,Schools,St Josephs Educational Ctr,School,A,5880500,46389,13900 Biscayne Av,55068,34-02110-030-31,Developing Communities
037,55726,02396433,03702396433,Rosemount,2008,Schools,Dakota Co. Technical College,College seasonal bldg,N,150000,,1300 145th St E,55068,34-02700-010-85,Developing Communities
037,55726,02396433,03702396433,Rosemount,2009,Public Works,Department of Military Affairs,Equipment repair,A,408000,,14221 Biscayne Av,55068,34-03700-030-00,Developing Communities
037,55726,02396433,03702396433,Rosemount,2009,Warehouse,C F Industries,Storage building,N,154000,,5300 Pine Bend Trail,55068,34-0200-012-05,Developing Communities
037,55726,02396433,03702396433,Rosemount,2009,Warehouse,C F Industries,Storage building,N,178000,,13040 Pine Bend Trail,55068,34-01700-010-02,Developing Communities
037,55726,02396433,03702396433,Rosemount,2010,Eating and Drinking Establishments,TOPS,RESTAURANT,A,130000,,14531 DODD BLVD,55068,340301090010,Developing Communities
037,55726,02396433,03702396433,Rosemount,2010,Other Industrial,FLINT HILLS,FOUNDATION FOR CONTROL BUILDING,N,202272,,13775 CLARK RD,55068,340240080011,Developing Communities
037,55726,02396433,03702396433,Rosemount,2011,Office/Warehouse,MIDWEST WALLS,BRICK,A,435000,,2785 160TH ST W,,,Developing Communities
037,55726,02396433,03702396433,Rosemount,2011,Other Industrial,HAWKINS CHEMICALS,BRICK BUILDING,N,1200000,,12955 COURTHOUSE BVLD,,,Developing Communities
037,55726,02396433,03702396433,Rosemount,2011,Other Industrial,FLINT HILLS,REFINERY,A,850000,,12555 CLARK RD,,,Developing Communities
037,55726,02396433,03702396433,Rosemount,2012,Schools,no building name,stadium,N,149278,,1300 145th St E,55068,,Developing Communities
037,55726,02396433,03702396433,Rosemount,2012,Schools,no building name,stadium,N,100000,,1300 145th St E,,,Developing Communities
037,55726,02396433,03702396433,Rosemount,2012,Transit,no building name,MVTA park and ride,N,380000,,14550 Burnley Ave,55068,,Developing Communities
123,55852,02396435,12302396435,Roseville,2003,Eating and Drinking Establishments,KFAN Restaurant,Restaurant,A,850000,10000,2801 Snelling Av,55113,042923410041,Developed Communities
123,55852,02396435,12302396435,Roseville,2003,Government Office,City of Roseville,Civic center-police/parking addn + remodel,A,5300000,41000,2660 Civic Center Dr,55113,032923440003,Developed Communities
123,55852,02396435,12302396435,Roseville,2003,Medical--Commercial,North Suburban Family Physicians,Medical,A,750000,10000,2831 Snelling Av,55113,042923410039,Developed Communities
123,55852,02396435,12302396435,Roseville,2003,Office,Ehlers &amp; Associates,Office,A,440100,3000,3060 Centre Pointe Dr,55113,052923110028,Developed Communities
123,55852,02396435,12302396435,Roseville,2003,Other Commercial Services,Penske Truck Leasing,Truck wash &amp; new mezzanine,A,190000,1500,2460 County Rd C,55113,082923220002,Developed Communities
123,55852,02396435,12302396435,Roseville,2003,Public Works,City of Roseville,Utilities/office/garage,A,2200000,34400,1140 Woodhill Dr,55113,032923440003,Developed Communities
123,55852,02396435,12302396435,Roseville,2003,Schools,Roseville Area High School,Loading dock,A,216000,1000,1240 County Rd B-2,55113,102923410005,Developed Communities
123,55852,02396435,12302396435,Roseville,2004,Office/Warehouse,CEM Investments,Office/Warehouse,N,463000,7200,1910 County Rd C,55113,092923210016,Developed Communities
123,55852,02396435,12302396435,Roseville,2004,Other Commercial Services,Auto Glass,Auto Repair,N,614537,8500,2597 Cleveland Ave,55113,092923110020,Developed Communities
123,55852,02396435,12302396435,Roseville,2004,Other Commercial Services,Hummer,Auto Repair,A,2400000,10000,2325 Prior Ave,55113,092923320008,Developed Communities
123,55852,02396435,12302396435,Roseville,2004,Other Commercial Services,Abbra Auto Body,Auto Repair,N,1766892,18000,1914 County Rd C,55113,092923210015,Developed Communities
123,55852,02396435,12302396435,Roseville,2005,Eating and Drinking Establishments,Perkins,Restaurant,N,1000000,,1495 Co Rd B,55113,102923330017,Developed Communities
123,55852,02396435,12302396435,Roseville,2005,Office/Warehouse,Oakcrest,Office/warehouse,N,1500000,50000,1975 Oakcrest,55113,92923220014,Developed Communities
123,55852,02396435,12302396435,Roseville,2005,Recreation Public,Lake Josephine Park,Recreation building,N,700000,1100,3027 Lexington,55113,22923220094,Developed Communities
123,55852,02396435,12302396435,Roseville,2005,Religious,Real Life Church,Church,A,1200000,12000,2353 Chatsworth,55113,112923320017,Developed Communities
123,55852,02396435,12302396435,Roseville,2005,Retail,Target,Retail,N,9500000,183000,1515 Co Rd B,55113,102923330016,Developed Communities
123,55852,02396435,12302396435,Roseville,2006,Arts Entertainment and Recreation,Rosedale--The Plaza,Movie theatre,N,7000000,127000,1595 Highway 36,55113,,Developed Communities
123,55852,02396435,12302396435,Roseville,2006,Office,Bonten,Office building and 4-story,N,7000000,75000,2355 Highway 36,55117,,Developed Communities
123,55852,02396435,12302396435,Roseville,2006,Religious,Rose Hill Alliance,Church,A,860000,3000,2105 Roselawn Av,55113,,Developed Communities
123,55852,02396435,12302396435,Roseville,2006,Retail,Rosedale--The Shoppes,Retail/restaurants,N,23000000,70000,1595 Highway 36,55113,,Developed Communities
123,55852,02396435,12302396435,Roseville,2006,Retail,O-Reiley Auto Parts,Retail,N,300000,6500,1887 Rice St,55113,,Developed Communities
123,55852,02396435,12302396435,Roseville,2007,Arts Entertainment and Recreation,LA Fitness,Fitness center,N,4250000,55000,2420 Cleveland Av N,55113,092923320003,Developed Communities
123,55852,02396435,12302396435,Roseville,2007,Arts Entertainment and Recreation,AMC Theater,Movie theatre,N,1000000,1027,1595 Highway 36 W,55113,092923410004,Developed Communities
123,55852,02396435,12302396435,Roseville,2007,Bank,M &amp; I Bank,Bank,N,1500000,6550,1780 Highway 36 W,55113,092923430004,Developed Communities
123,55852,02396435,12302396435,Roseville,2007,Eating and Drinking Establishments,Caribou Coffee,Coffee shop/restaurant,N,562616,3364,2218 Co Rd D W,55113,052923120002,Developed Communities
123,55852,02396435,12302396435,Roseville,2007,Eating and Drinking Establishments,Starbucks,Coffee shop,N,200000,1925,1800 Highway 36 W,55113,092923430004,Developed Communities
123,55852,02396435,12302396435,Roseville,2007,Office,Welsh Construction,Office,N,2900000,37000,2680 Fairview Av N,55113,032923330027,Developed Communities
123,55852,02396435,12302396435,Roseville,2007,Other Commercial Services,BP Gas Station,Auto repair/retail,A,160000,503,2441 Fairview Av N,55113,092923240006,Developed Communities
123,55852,02396435,12302396435,Roseville,2007,Other Commercial Services,Roselawn Cemetary,Mausoleum,N,368000,2166,803 Larpenteur Av W,55113,142923430001,Developed Communities
123,55852,02396435,12302396435,Roseville,2007,Retail,Walser Automotive,Auto dealership,N,4400000,44500,2775 Highway 35W,55113,052923410005,Developed Communities
123,55852,02396435,12302396435,Roseville,2007,Retail,Rosedale Chrysler,Auto dealership,A,400000,2680,2805 Highway 35W,55113,052923410003,Developed Communities
123,55852,02396435,12302396435,Roseville,2008,Bank,Twin City Federal Bank,Bank,N,980000,4155,1445 County Road B,55113,102923340005,Developed Communities
123,55852,02396435,12302396435,Roseville,2008,Eating and Drinking Establishments,Chianti Grill,Restaurant,N,900000,6000,2050 Snelling Av,55113,152923220013,Developed Communities
123,55852,02396435,12302396435,Roseville,2008,Government Office,National Guard Armory,Armory,A,641000,6000,211 N McCarrons,55113,132923140014,Developed Communities
123,55852,02396435,12302396435,Roseville,2008,Retail,Gold Eagle Cleaners,Retail addn for lease,A,400000,2500,1233 Larpenteur Av,55113,152923430034,Developed Communities
123,55852,02396435,12302396435,Roseville,2008,Retail,Har Mar Mall,Retail,N,1568000,6600,1490 County Road B,55113,152923220015,Developed Communities
123,55852,02396435,12302396435,Roseville,2008,Retail,Rainbow Foods,Grocery store,N,8100000,60000,1201 Larpenteur Av,55113,152923440066,Developed Communities
123,55852,02396435,12302396435,Roseville,2008,Schools,Northwestern College,College; parking ramp,N,4126000,75000,3003 Snelling Av,55113,042923110002,Developed Communities
123,55852,02396435,12302396435,Roseville,2009,Government Office,Ramsey County Library,Library,N,12000000,72000,2180 Hamline,55113,102923430104,Developed Communities
123,55852,02396435,12302396435,Roseville,2009,Office,Presbyterian Homes,Office,A,3500000,27000,2845 Hamline,55113,032923310026,Developed Communities
123,55852,02396435,12302396435,Roseville,2009,Office,Ehlers and Associates,Office,A,600000,3000,3060 Centre Point,55113,052923110028,Developed Communities
123,55852,02396435,12302396435,Roseville,2009,Other Commercial Services,Rainbow Foods,Public outdoor shelter,N,195000,1000,1201 Larpenteur,55113,152923440066,Developed Communities
123,55852,02396435,12302396435,Roseville,2009,Recreation Public,Park structure,Public,N,150000,700,2525 Dale St,55113,122923230051,Developed Communities
123,55852,02396435,12302396435,Roseville,2009,Transit,Metro Transit Park and Ride,Parking ramp,N,6500000,145000,200 Iona Ln,55113,042923330014,Developed Communities
